id,dataset,segment,type,model,result,metric
case_564,LUNG,LUNG,SIN,hier_probabilistic,0.8481938876043762,ged
case_1316,LUNG,LUNG,SIN,hier_probabilistic,0.2007947069302154,dice
case_1316,LUNG,LUNG,SIN,hier_probabilistic,0.7288342494500794,ged
case_872,LUNG,LUNG,SIN,hier_probabilistic,0.4177783522255426,dice
case_872,LUNG,LUNG,SIN,hier_probabilistic,0.2820812296836936,ged
case_296,LUNG,LUNG,SIN,hier_probabilistic,0.2303940110323089,dice
case_296,LUNG,LUNG,SIN,hier_probabilistic,0.6394155825641314,ged
case_453,LUNG,LUNG,SIN,hier_probabilistic,0.4748881813591027,dice
case_453,LUNG,LUNG,SIN,hier_probabilistic,0.2395724009505588,ged
case_1258,LUNG,LUNG,SIN,hier_probabilistic,0.1970798140509395,dice
case_1258,LUNG,LUNG,SIN,hier_probabilistic,0.9099061410450056,ged
case_640,LUNG,LUNG,SIN,hier_probabilistic,0.5836126606874161,dice
case_640,LUNG,LUNG,SIN,hier_probabilistic,0.0998196612282937,ged
case_547,LUNG,LUNG,SIN,hier_probabilistic,0.6339634015543604,dice
case_547,LUNG,LUNG,SIN,hier_probabilistic,0.1351839398672245,ged
case_1137,LUNG,LUNG,SIN,hier_probabilistic,0.8052506976100373,dice
case_1137,LUNG,LUNG,SIN,hier_probabilistic,0.0486394809689417,ged
case_699,LUNG,LUNG,SIN,hier_probabilistic,0.4106471742892895,dice
case_699,LUNG,LUNG,SIN,hier_probabilistic,0.2878067485121,ged
case_152,LUNG,LUNG,SIN,hier_probabilistic,0.7004698111012886,dice
case_152,LUNG,LUNG,SIN,hier_probabilistic,0.1478309940576613,ged
case_857,LUNG,LUNG,SIN,hier_probabilistic,0.1313709143160443,dice
case_857,LUNG,LUNG,SIN,hier_probabilistic,0.8180027915032664,ged
case_961,LUNG,LUNG,SIN,hier_probabilistic,0.2333182944899056,dice
case_961,LUNG,LUNG,SIN,hier_probabilistic,0.5469312817360417,ged
case_700,LUNG,LUNG,SIN,hier_probabilistic,0.5856604531814004,dice
case_700,LUNG,LUNG,SIN,hier_probabilistic,0.1646104129971853,ged
case_338,LUNG,LUNG,SIN,hier_probabilistic,0.3908420792075127,dice
case_338,LUNG,LUNG,SIN,hier_probabilistic,0.3924770742026801,ged
case_855,LUNG,LUNG,SIN,hier_probabilistic,0.2070305847367767,dice
case_855,LUNG,LUNG,SIN,hier_probabilistic,0.5953296980087099,ged
case_38,LUNG,LUNG,SIN,hier_probabilistic,0.7122161877351737,dice
case_38,LUNG,LUNG,SIN,hier_probabilistic,0.0846861650240907,ged
case_1261,LUNG,LUNG,SIN,hier_probabilistic,0.4600848953101722,dice
case_1261,LUNG,LUNG,SIN,hier_probabilistic,0.2271285914117401,ged
case_1218,LUNG,LUNG,SIN,hier_probabilistic,0.4191979691286664,dice
case_1218,LUNG,LUNG,SIN,hier_probabilistic,0.2659131045258469,ged
case_380,LUNG,LUNG,SIN,hier_probabilistic,0.3121194125498347,dice
case_380,LUNG,LUNG,SIN,hier_probabilistic,0.6130032463531238,ged
case_270,LUNG,LUNG,SIN,hier_probabilistic,0.1816344448064878,dice
case_270,LUNG,LUNG,SIN,hier_probabilistic,0.9178527965234282,ged
case_613,LUNG,LUNG,SIN,hier_probabilistic,0.4656335115934091,dice
case_613,LUNG,LUNG,SIN,hier_probabilistic,0.1996662487826958,ged
case_776,LUNG,LUNG,SIN,hier_probabilistic,0.2238708661686353,dice
case_776,LUNG,LUNG,SIN,hier_probabilistic,0.565029665956731,ged
case_1020,LUNG,LUNG,SIN,hier_probabilistic,0.1716171617161716,dice
case_1020,LUNG,LUNG,SIN,hier_probabilistic,0.8939363831336323,ged
case_226,LUNG,LUNG,SIN,hier_probabilistic,0.4999088420363059,dice
case_226,LUNG,LUNG,SIN,hier_probabilistic,0.2339165205509298,ged
case_648,LUNG,LUNG,SIN,hier_probabilistic,0.5644391768148245,dice
case_648,LUNG,LUNG,SIN,hier_probabilistic,0.3378047480520624,ged
case_726,LUNG,LUNG,SIN,hier_probabilistic,0.3221101540715304,dice
case_726,LUNG,LUNG,SIN,hier_probabilistic,0.3130523314105262,ged
case_475,LUNG,LUNG,SIN,hier_probabilistic,0.4897207074274017,dice
case_475,LUNG,LUNG,SIN,hier_probabilistic,0.2669322886616457,ged
case_1087,LUNG,LUNG,SIN,hier_probabilistic,0.468142259063934,dice
case_1087,LUNG,LUNG,SIN,hier_probabilistic,0.2754018889215803,ged
case_1077,LUNG,LUNG,SIN,hier_probabilistic,0.3824738396629767,dice
case_1077,LUNG,LUNG,SIN,hier_probabilistic,0.2502611263359231,ged
case_1273,LUNG,LUNG,SIN,hier_probabilistic,0.2615823284431122,dice
case_1273,LUNG,LUNG,SIN,hier_probabilistic,0.3685070834641748,ged
case_1319,LUNG,LUNG,SIN,hier_probabilistic,0.3050219569755757,dice
case_1319,LUNG,LUNG,SIN,hier_probabilistic,0.3589293010750155,ged
case_557,LUNG,LUNG,SIN,hier_probabilistic,0.3204626845407535,dice
case_557,LUNG,LUNG,SIN,hier_probabilistic,0.3236762817463336,ged
case_641,LUNG,LUNG,SIN,hier_probabilistic,0.5020422687447553,dice
case_641,LUNG,LUNG,SIN,hier_probabilistic,0.1841437488432133,ged
case_752,LUNG,LUNG,SIN,hier_probabilistic,0.2440894532239964,dice
case_752,LUNG,LUNG,SIN,hier_probabilistic,0.3274408881149837,ged
case_624,LUNG,LUNG,SIN,hier_probabilistic,0.6470353611343573,dice
case_624,LUNG,LUNG,SIN,hier_probabilistic,0.2627742610036397,ged
case_198,LUNG,LUNG,SIN,hier_probabilistic,0.6716485380462744,dice
case_198,LUNG,LUNG,SIN,hier_probabilistic,0.0697753817948565,ged
case_587,LUNG,LUNG,SIN,hier_probabilistic,0.1908752327746741,dice
case_587,LUNG,LUNG,SIN,hier_probabilistic,1.0540580438558909,ged
case_277,LUNG,LUNG,SIN,hier_probabilistic,0.5034107117790745,dice
case_277,LUNG,LUNG,SIN,hier_probabilistic,0.280397285638702,ged
case_294,LUNG,LUNG,SIN,hier_probabilistic,0.7399062479429621,dice
case_294,LUNG,LUNG,SIN,hier_probabilistic,-0.0001464341650996,ged
case_1052,LUNG,LUNG,SIN,hier_probabilistic,0.3568899738918152,dice
case_1052,LUNG,LUNG,SIN,hier_probabilistic,0.3765513472214462,ged
case_1139,LUNG,LUNG,SIN,hier_probabilistic,0.5473612179615297,dice
case_1139,LUNG,LUNG,SIN,hier_probabilistic,0.2254256944455518,ged
case_511,LUNG,LUNG,SIN,hier_probabilistic,0.1701795472287275,dice
case_511,LUNG,LUNG,SIN,hier_probabilistic,0.7033930734621385,ged
case_1219,LUNG,LUNG,SIN,hier_probabilistic,0.6355943794758266,dice
case_1219,LUNG,LUNG,SIN,hier_probabilistic,0.0498483242150293,ged
case_1121,LUNG,LUNG,SIN,hier_probabilistic,0.6076448691464108,dice
case_1121,LUNG,LUNG,SIN,hier_probabilistic,0.0702312880562114,ged
case_642,LUNG,LUNG,MUL,hier_probabilistic,0.7131180799898829,dice
case_642,LUNG,LUNG,MUL,hier_probabilistic,0.0505468979303163,ged
case_438,LUNG,LUNG,MUL,hier_probabilistic,0.7950525332889646,dice
case_438,LUNG,LUNG,MUL,hier_probabilistic,0.010135419260513,ged
case_1181,LUNG,LUNG,MUL,hier_probabilistic,0.6065510223822302,dice
case_1181,LUNG,LUNG,MUL,hier_probabilistic,0.1960485174482689,ged
case_518,LUNG,LUNG,MUL,hier_probabilistic,0.750614711215523,dice
case_518,LUNG,LUNG,MUL,hier_probabilistic,0.2543670664286502,ged
case_1125,LUNG,LUNG,MUL,hier_probabilistic,0.7602824341483827,dice
case_1125,LUNG,LUNG,MUL,hier_probabilistic,0.2722978352420384,ged
case_780,LUNG,LUNG,MUL,hier_probabilistic,0.5368150214995037,dice
case_780,LUNG,LUNG,MUL,hier_probabilistic,0.2719618345535161,ged
case_1046,LUNG,LUNG,MUL,hier_probabilistic,0.3679391387307754,dice
case_1046,LUNG,LUNG,MUL,hier_probabilistic,0.1835110446955651,ged
case_135,LUNG,LUNG,MUL,hier_probabilistic,0.6352795341284614,dice
case_135,LUNG,LUNG,MUL,hier_probabilistic,0.2223259163853462,ged
case_1131,LUNG,LUNG,MUL,hier_probabilistic,0.5032361573455219,dice
case_1131,LUNG,LUNG,MUL,hier_probabilistic,0.2727759536662014,ged
case_1253,LUNG,LUNG,MUL,hier_probabilistic,0.1891999875870843,dice
case_1253,LUNG,LUNG,MUL,hier_probabilistic,0.447792132593546,ged
case_201,LUNG,LUNG,MUL,hier_probabilistic,0.8307577560050006,dice
case_201,LUNG,LUNG,MUL,hier_probabilistic,0.0992041251992595,ged
case_253,LUNG,LUNG,MUL,hier_probabilistic,0.1571444557952642,dice
case_253,LUNG,LUNG,MUL,hier_probabilistic,0.7260473840652074,ged
case_1249,LUNG,LUNG,MUL,hier_probabilistic,0.8788868334405561,dice
case_1249,LUNG,LUNG,MUL,hier_probabilistic,0.027770390403445,ged
case_41,LUNG,LUNG,MUL,hier_probabilistic,0.6356338004580212,dice
case_41,LUNG,LUNG,MUL,hier_probabilistic,0.151095922761853,ged
case_470,LUNG,LUNG,MUL,hier_probabilistic,0.7998146447302474,dice
case_470,LUNG,LUNG,MUL,hier_probabilistic,0.0328292180423306,ged
case_1226,LUNG,LUNG,MUL,hier_probabilistic,0.6483746953658772,dice
case_1226,LUNG,LUNG,MUL,hier_probabilistic,0.0052667522927715,ged
case_477,LUNG,LUNG,MUL,hier_probabilistic,0.8603547023614847,dice
case_477,LUNG,LUNG,MUL,hier_probabilistic,0.021840153318765,ged
case_749,LUNG,LUNG,MUL,hier_probabilistic,0.2791230799990418,dice
case_749,LUNG,LUNG,MUL,hier_probabilistic,0.3784910570640818,ged
case_1295,LUNG,LUNG,MUL,hier_probabilistic,0.3026703252101864,dice
case_1295,LUNG,LUNG,MUL,hier_probabilistic,0.4976358941994891,ged
case_1185,LUNG,LUNG,MUL,hier_probabilistic,0.2121875794884258,dice
case_1185,LUNG,LUNG,MUL,hier_probabilistic,0.3212957568650253,ged
case_996,LUNG,LUNG,MUL,hier_probabilistic,0.194140816919606,dice
case_996,LUNG,LUNG,MUL,hier_probabilistic,0.3981373462986006,ged
case_1065,LUNG,LUNG,MUL,hier_probabilistic,0.8395485326467702,dice
case_1065,LUNG,LUNG,MUL,hier_probabilistic,0.006055885225386,ged
case_1017,LUNG,LUNG,MUL,hier_probabilistic,0.1861876952074265,dice
case_1017,LUNG,LUNG,MUL,hier_probabilistic,0.5034023933077086,ged
case_1230,LUNG,LUNG,MUL,hier_probabilistic,0.5760479533334419,dice
case_1230,LUNG,LUNG,MUL,hier_probabilistic,0.0406811893215437,ged
case_162,LUNG,LUNG,MUL,hier_probabilistic,0.3015299369577551,dice
case_162,LUNG,LUNG,MUL,hier_probabilistic,0.3306967189119509,ged
case_646,LUNG,LUNG,MUL,hier_probabilistic,0.6981369657234607,dice
case_646,LUNG,LUNG,MUL,hier_probabilistic,0.0055517962207588,ged
case_1146,LUNG,LUNG,MUL,hier_probabilistic,0.8252765225986015,dice
case_1146,LUNG,LUNG,MUL,hier_probabilistic,0.0721239592822314,ged
case_206,LUNG,LUNG,MUL,hier_probabilistic,0.2046776176109062,dice
case_206,LUNG,LUNG,MUL,hier_probabilistic,0.3732117685712168,ged
case_473,LUNG,LUNG,MUL,hier_probabilistic,0.5952279794867859,dice
case_473,LUNG,LUNG,MUL,hier_probabilistic,0.3197809551797979,ged
case_1163,LUNG,LUNG,MUL,hier_probabilistic,0.6645028804787344,dice
case_1163,LUNG,LUNG,MUL,hier_probabilistic,0.3022043594357897,ged
case_973,LUNG,LUNG,MUL,hier_probabilistic,0.2067255882762643,dice
case_973,LUNG,LUNG,MUL,hier_probabilistic,0.4549817820759743,ged
case_770,LUNG,LUNG,MUL,hier_probabilistic,0.2010858032572696,dice
case_770,LUNG,LUNG,MUL,hier_probabilistic,0.6020795852765952,ged
case_798,LUNG,LUNG,MUL,hier_probabilistic,0.6225695879168478,dice
case_798,LUNG,LUNG,MUL,hier_probabilistic,0.050946880159333,ged
case_1155,LUNG,LUNG,MUL,hier_probabilistic,0.2769020882145814,dice
case_1155,LUNG,LUNG,MUL,hier_probabilistic,0.434409031825827,ged
case_402,LUNG,LUNG,MUL,hier_probabilistic,0.617268457199097,dice
case_402,LUNG,LUNG,MUL,hier_probabilistic,0.2744199826801355,ged
case_14,LUNG,LUNG,MUL,hier_probabilistic,0.1951482479784366,dice
case_14,LUNG,LUNG,MUL,hier_probabilistic,0.774292550659419,ged
case_578,LUNG,LUNG,MUL,hier_probabilistic,0.1386705428680844,dice
case_578,LUNG,LUNG,MUL,hier_probabilistic,0.3125775342412077,ged
case_1268,LUNG,LUNG,MUL,hier_probabilistic,0.7385877125401991,dice
case_1268,LUNG,LUNG,MUL,hier_probabilistic,0.1207510907384543,ged
case_955,LUNG,LUNG,MUL,hier_probabilistic,0.220222121435015,dice
case_955,LUNG,LUNG,MUL,hier_probabilistic,0.4853206595824193,ged
case_503,LUNG,LUNG,MUL,hier_probabilistic,0.7490552852263411,dice
case_503,LUNG,LUNG,MUL,hier_probabilistic,0.1078593246783774,ged
case_1240,LUNG,LUNG,MUL,hier_probabilistic,0.2460623283488135,dice
case_1240,LUNG,LUNG,MUL,hier_probabilistic,0.3395482515810959,ged
case_147,LUNG,LUNG,MUL,hier_probabilistic,0.8747028289395008,dice
case_147,LUNG,LUNG,MUL,hier_probabilistic,-0.0332413202871627,ged
case_1105,LUNG,LUNG,MUL,hier_probabilistic,0.8540675549360488,dice
case_1105,LUNG,LUNG,MUL,hier_probabilistic,0.0871048570411449,ged
case_17,LUNG,LUNG,MUL,hier_probabilistic,0.8326412255713498,dice
case_17,LUNG,LUNG,MUL,hier_probabilistic,0.0526929525091228,ged
case_688,LUNG,LUNG,MUL,hier_probabilistic,0.6573502473385129,dice
case_688,LUNG,LUNG,MUL,hier_probabilistic,0.1761616787692106,ged
case_493,LUNG,LUNG,MUL,hier_probabilistic,0.5555490328206399,dice
case_493,LUNG,LUNG,MUL,hier_probabilistic,0.4396885294876374,ged
case_795,LUNG,LUNG,MUL,hier_probabilistic,0.1655880235896606,dice
case_795,LUNG,LUNG,MUL,hier_probabilistic,1.0635186048251046,ged
case_230,LUNG,LUNG,MUL,hier_probabilistic,0.7740909818264939,dice
case_230,LUNG,LUNG,MUL,hier_probabilistic,0.0624946395189629,ged
case_864,LUNG,LUNG,MUL,hier_probabilistic,0.5283574565814779,dice
case_864,LUNG,LUNG,MUL,hier_probabilistic,0.2755654050294229,ged
case_1161,LUNG,LUNG,MUL,hier_probabilistic,0.5533928224829681,dice
case_1161,LUNG,LUNG,MUL,hier_probabilistic,0.2550909184019071,ged
case_2,LUNG,LUNG,MUL,hier_probabilistic,0.2678911226938033,dice
case_2,LUNG,LUNG,MUL,hier_probabilistic,0.6435591751345117,ged
case_957,LUNG,LUNG,MUL,hier_probabilistic,0.2310956582523206,dice
case_957,LUNG,LUNG,MUL,hier_probabilistic,0.3888247139416564,ged
case_144,LUNG,LUNG,MUL,hier_probabilistic,0.4100371765944263,dice
case_144,LUNG,LUNG,MUL,hier_probabilistic,0.3161405694403183,ged
case_1154,LUNG,LUNG,MUL,hier_probabilistic,0.3895632089585455,dice
case_1154,LUNG,LUNG,MUL,hier_probabilistic,0.3154442009415027,ged
case_1216,LUNG,LUNG,MUL,hier_probabilistic,0.8165923407508173,dice
case_1216,LUNG,LUNG,MUL,hier_probabilistic,-0.0064320861864916,ged
case_628,LUNG,LUNG,MUL,hier_probabilistic,0.8814211208154991,dice
case_628,LUNG,LUNG,MUL,hier_probabilistic,0.1279176484940578,ged
case_1126,LUNG,LUNG,MUL,hier_probabilistic,0.7376837048375898,dice
case_1126,LUNG,LUNG,MUL,hier_probabilistic,0.1337295172189325,ged
case_1232,LUNG,LUNG,MUL,hier_probabilistic,0.6248812620899907,dice
case_1232,LUNG,LUNG,MUL,hier_probabilistic,0.1748254971149224,ged
case_331,LUNG,LUNG,MUL,hier_probabilistic,0.1945184260415221,dice
case_331,LUNG,LUNG,MUL,hier_probabilistic,0.4528916806919442,ged
case_1211,LUNG,LUNG,MUL,hier_probabilistic,0.5669232477705479,dice
case_1211,LUNG,LUNG,MUL,hier_probabilistic,0.2789175084494648,ged
case_1153,LUNG,LUNG,MUL,hier_probabilistic,0.615215366202406,dice
case_1153,LUNG,LUNG,MUL,hier_probabilistic,0.3785418377162378,ged
case_388,LUNG,LUNG,MUL,hier_probabilistic,0.7027012034241227,dice
case_388,LUNG,LUNG,MUL,hier_probabilistic,0.2376891426089346,ged
case_510,LUNG,LUNG,MUL,hier_probabilistic,0.8021043444593771,dice
case_510,LUNG,LUNG,MUL,hier_probabilistic,0.189286306161288,ged
case_407,LUNG,LUNG,MUL,hier_probabilistic,0.5415830904555645,dice
case_407,LUNG,LUNG,MUL,hier_probabilistic,0.1340643696038436,ged
case_318,LUNG,LUNG,MUL,hier_probabilistic,0.2863721068395772,dice
case_318,LUNG,LUNG,MUL,hier_probabilistic,0.4570566936656106,ged
case_898,LUNG,LUNG,MUL,hier_probabilistic,0.1922725061063228,dice
case_898,LUNG,LUNG,MUL,hier_probabilistic,0.4946351790139408,ged
case_871,LUNG,LUNG,MUL,hier_probabilistic,0.2009460805659361,dice
case_871,LUNG,LUNG,MUL,hier_probabilistic,0.8122289567136324,ged
case_609,LUNG,LUNG,MUL,hier_probabilistic,0.8662539628538468,dice
case_609,LUNG,LUNG,MUL,hier_probabilistic,0.0894496136484737,ged
case_220,LUNG,LUNG,MUL,hier_probabilistic,0.2376307128275632,dice
case_220,LUNG,LUNG,MUL,hier_probabilistic,0.5748297530028151,ged
case_792,LUNG,LUNG,MUL,hier_probabilistic,0.3112353192905094,dice
case_792,LUNG,LUNG,MUL,hier_probabilistic,0.3411104887924362,ged
case_99,LUNG,LUNG,MUL,hier_probabilistic,0.1305114638447971,dice
case_99,LUNG,LUNG,MUL,hier_probabilistic,0.5960399774269529,ged
case_822,LUNG,LUNG,MUL,hier_probabilistic,0.2020555320836231,dice
case_822,LUNG,LUNG,MUL,hier_probabilistic,0.4148100522581218,ged
case_404,LUNG,LUNG,MUL,hier_probabilistic,0.7390987474161904,dice
case_404,LUNG,LUNG,MUL,hier_probabilistic,0.2085111755816482,ged
case_167,LUNG,LUNG,MUL,hier_probabilistic,0.6977483554923132,dice
case_167,LUNG,LUNG,MUL,hier_probabilistic,0.0144215843464363,ged
case_242,LUNG,LUNG,MUL,hier_probabilistic,0.5608474011853188,dice
case_242,LUNG,LUNG,MUL,hier_probabilistic,0.2540251783644408,ged
case_15,LUNG,LUNG,MUL,hier_probabilistic,0.92699107620201,dice
case_15,LUNG,LUNG,MUL,hier_probabilistic,-0.0435840525827084,ged
case_344,LUNG,LUNG,MUL,hier_probabilistic,0.8794562280876925,dice
case_344,LUNG,LUNG,MUL,hier_probabilistic,0.0307089007612689,ged
case_280,LUNG,LUNG,MUL,hier_probabilistic,0.7376800358860529,dice
case_280,LUNG,LUNG,MUL,hier_probabilistic,0.2413461619032859,ged
case_816,LUNG,LUNG,MUL,hier_probabilistic,0.6991891973650377,dice
case_816,LUNG,LUNG,MUL,hier_probabilistic,0.2014037110863085,ged
case_1072,LUNG,LUNG,MUL,hier_probabilistic,0.1907623669101832,dice
case_1072,LUNG,LUNG,MUL,hier_probabilistic,0.6107645335322925,ged
case_92,LUNG,LUNG,MUL,hier_probabilistic,0.432292084343584,dice
case_92,LUNG,LUNG,MUL,hier_probabilistic,0.1240338699461301,ged
case_565,LUNG,LUNG,MUL,hier_probabilistic,0.848248889344113,dice
case_565,LUNG,LUNG,MUL,hier_probabilistic,0.0871445712555186,ged
case_1209,LUNG,LUNG,MUL,hier_probabilistic,0.4675945532252094,dice
case_1209,LUNG,LUNG,MUL,hier_probabilistic,0.3652663997742222,ged
case_841,LUNG,LUNG,MUL,hier_probabilistic,0.8165189841839138,dice
case_841,LUNG,LUNG,MUL,hier_probabilistic,0.0237172455498473,ged
case_131,LUNG,LUNG,MUL,hier_probabilistic,0.8866209420821,dice
case_131,LUNG,LUNG,MUL,hier_probabilistic,0.0313728438701146,ged
case_952,LUNG,LUNG,MUL,hier_probabilistic,0.1633421518864901,dice
case_952,LUNG,LUNG,MUL,hier_probabilistic,0.6521489664064325,ged
case_551,LUNG,LUNG,MUL,hier_probabilistic,0.3953326223002055,dice
case_551,LUNG,LUNG,MUL,hier_probabilistic,0.3060158920620696,ged
case_104,LUNG,LUNG,MUL,hier_probabilistic,0.7047177523830104,dice
case_104,LUNG,LUNG,MUL,hier_probabilistic,0.0205899591361017,ged
case_796,LUNG,LUNG,MUL,hier_probabilistic,0.2927399464524212,dice
case_796,LUNG,LUNG,MUL,hier_probabilistic,0.4082256849142655,ged
case_188,LUNG,LUNG,MUL,hier_probabilistic,0.7772564220272623,dice
case_188,LUNG,LUNG,MUL,hier_probabilistic,0.1411133629516044,ged
case_1061,LUNG,LUNG,MUL,hier_probabilistic,0.675344357937006,dice
case_1061,LUNG,LUNG,MUL,hier_probabilistic,0.0667278971914073,ged
case_1060,LUNG,LUNG,MUL,hier_probabilistic,0.5854516613925905,dice
case_1060,LUNG,LUNG,MUL,hier_probabilistic,0.3589624349356327,ged
case_392,LUNG,LUNG,MUL,hier_probabilistic,0.6699219097751886,dice
case_392,LUNG,LUNG,MUL,hier_probabilistic,0.3701554055229866,ged
case_976,LUNG,LUNG,MUL,hier_probabilistic,0.2118915565989247,dice
case_976,LUNG,LUNG,MUL,hier_probabilistic,0.4085005821637207,ged
case_541,LUNG,LUNG,MUL,hier_probabilistic,0.2351523557057642,dice
case_541,LUNG,LUNG,MUL,hier_probabilistic,0.4056881053409052,ged
case_385,LUNG,LUNG,MUL,hier_probabilistic,0.6896456647034499,dice
case_385,LUNG,LUNG,MUL,hier_probabilistic,0.109639272148134,ged
case_1021,LUNG,LUNG,MUL,hier_probabilistic,0.1648847634510717,dice
case_1021,LUNG,LUNG,MUL,hier_probabilistic,0.5082143636679289,ged
case_153,LUNG,LUNG,MUL,hier_probabilistic,0.7687731214316171,dice
case_153,LUNG,LUNG,MUL,hier_probabilistic,0.2103826562279223,ged
case_54,LUNG,LUNG,MUL,hier_probabilistic,0.8345387902600134,dice
case_54,LUNG,LUNG,MUL,hier_probabilistic,0.0879466033867581,ged
case_1173,LUNG,LUNG,MUL,hier_probabilistic,0.1752370660280001,dice
case_1173,LUNG,LUNG,MUL,hier_probabilistic,0.7306733932817449,ged
case_254,LUNG,LUNG,MUL,hier_probabilistic,0.7578615257166555,dice
case_254,LUNG,LUNG,MUL,hier_probabilistic,0.0871456669893679,ged
case_386,LUNG,LUNG,MUL,hier_probabilistic,0.4445333481699639,dice
case_386,LUNG,LUNG,MUL,hier_probabilistic,0.0644090458496309,ged
case_485,LUNG,LUNG,MUL,hier_probabilistic,0.5152343536190709,dice
case_485,LUNG,LUNG,MUL,hier_probabilistic,0.2485582667971767,ged
case_379,LUNG,LUNG,MUL,hier_probabilistic,0.196314511369102,dice
case_379,LUNG,LUNG,MUL,hier_probabilistic,0.522731535079982,ged
case_158,LUNG,LUNG,MUL,hier_probabilistic,0.6305980127034205,dice
case_158,LUNG,LUNG,MUL,hier_probabilistic,0.1138922137426682,ged
case_96,LUNG,LUNG,MUL,hier_probabilistic,0.5948419079516426,dice
case_96,LUNG,LUNG,MUL,hier_probabilistic,0.0596204016546738,ged
case_777,LUNG,LUNG,MUL,hier_probabilistic,0.7363281307939946,dice
case_777,LUNG,LUNG,MUL,hier_probabilistic,0.20363792314425,ged
case_35,LUNG,LUNG,MUL,hier_probabilistic,0.6941391796925309,dice
case_35,LUNG,LUNG,MUL,hier_probabilistic,0.218748721679608,ged
case_720,LUNG,LUNG,MUL,hier_probabilistic,0.4137004745017573,dice
case_720,LUNG,LUNG,MUL,hier_probabilistic,0.2508812485030425,ged
case_743,LUNG,LUNG,MUL,hier_probabilistic,0.7972609934974231,dice
case_743,LUNG,LUNG,MUL,hier_probabilistic,0.0240546752841051,ged
case_884,LUNG,LUNG,MUL,hier_probabilistic,0.4998478950383913,dice
case_884,LUNG,LUNG,MUL,hier_probabilistic,0.3063801892077509,ged
case_806,LUNG,LUNG,MUL,hier_probabilistic,0.5609292918091218,dice
case_806,LUNG,LUNG,MUL,hier_probabilistic,0.4563136155398032,ged
case_393,LUNG,LUNG,MUL,hier_probabilistic,0.2395105504825686,dice
case_393,LUNG,LUNG,MUL,hier_probabilistic,0.3993122398801118,ged
case_1039,LUNG,LUNG,MUL,hier_probabilistic,0.9148400373370856,dice
case_1039,LUNG,LUNG,MUL,hier_probabilistic,0.0228991355761767,ged
case_593,LUNG,LUNG,MUL,hier_probabilistic,0.2435827313121412,dice
case_593,LUNG,LUNG,MUL,hier_probabilistic,0.2481110524129761,ged
case_419,LUNG,LUNG,MUL,hier_probabilistic,0.839972261385681,dice
case_419,LUNG,LUNG,MUL,hier_probabilistic,0.1496584707796942,ged
case_1070,LUNG,LUNG,MUL,hier_probabilistic,0.7814689015268659,dice
case_1070,LUNG,LUNG,MUL,hier_probabilistic,-0.0800450735402024,ged
case_122,LUNG,LUNG,MUL,hier_probabilistic,0.1682098765432098,dice
case_122,LUNG,LUNG,MUL,hier_probabilistic,0.4058514145662191,ged
case_1022,LUNG,LUNG,MUL,hier_probabilistic,0.7477934200840235,dice
case_1022,LUNG,LUNG,MUL,hier_probabilistic,0.1200867317158426,ged
case_456,LUNG,LUNG,MUL,hier_probabilistic,0.7740713871588267,dice
case_456,LUNG,LUNG,MUL,hier_probabilistic,0.2000600241541046,ged
case_897,LUNG,LUNG,MUL,hier_probabilistic,0.2029073214092828,dice
case_897,LUNG,LUNG,MUL,hier_probabilistic,0.4336216403372603,ged
case_929,LUNG,LUNG,MUL,hier_probabilistic,0.5475854056329473,dice
case_929,LUNG,LUNG,MUL,hier_probabilistic,0.3131755916008161,ged
case_208,LUNG,LUNG,MUL,hier_probabilistic,0.8245804552249184,dice
case_208,LUNG,LUNG,MUL,hier_probabilistic,0.1006109442709201,ged
case_1301,LUNG,LUNG,MUL,hier_probabilistic,0.6850407271967788,dice
case_1301,LUNG,LUNG,MUL,hier_probabilistic,0.1931722855512515,ged
case_1184,LUNG,LUNG,MUL,hier_probabilistic,0.521910168367852,dice
case_1184,LUNG,LUNG,MUL,hier_probabilistic,0.3008376303112604,ged
case_805,LUNG,LUNG,MUL,hier_probabilistic,0.3044468154049068,dice
case_805,LUNG,LUNG,MUL,hier_probabilistic,0.3844605407894997,ged
case_65,LUNG,LUNG,MUL,hier_probabilistic,0.6884729917358751,dice
case_65,LUNG,LUNG,MUL,hier_probabilistic,0.0534640657526387,ged
case_879,LUNG,LUNG,MUL,hier_probabilistic,0.1035353816072827,dice
case_879,LUNG,LUNG,MUL,hier_probabilistic,0.7040897295535118,ged
case_1045,LUNG,LUNG,MUL,hier_probabilistic,0.680542707279376,dice
case_1045,LUNG,LUNG,MUL,hier_probabilistic,0.076389847794273,ged
case_88,LUNG,LUNG,MUL,hier_probabilistic,0.1688392302917442,dice
case_88,LUNG,LUNG,MUL,hier_probabilistic,1.1174085729627437,ged
case_643,LUNG,LUNG,MUL,hier_probabilistic,0.6507592215491893,dice
case_643,LUNG,LUNG,MUL,hier_probabilistic,0.3687060105348398,ged
case_9,LUNG,LUNG,MUL,hier_probabilistic,0.8420125160521964,dice
case_9,LUNG,LUNG,MUL,hier_probabilistic,0.0485287067514039,ged
case_1326,LUNG,LUNG,MUL,hier_probabilistic,0.2051201238195207,dice
case_1326,LUNG,LUNG,MUL,hier_probabilistic,0.6608674025520974,ged
case_647,LUNG,LUNG,MUL,hier_probabilistic,0.4802765708891925,dice
