id,dataset,segment,type,model,result,metric
case_39,PROSTATE_TASK2,TASK2,DSI,ensemble,0.9685152057241616,ndice
case_39,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9594033031429732,ndice
case_39,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.694648290674159,ndice
case_39,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.5875895715801378,ndice
case_39,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.4409122322037994,ndice
case_11,PROSTATE_TASK2,TASK2,DIR,ensemble,0.9397091053991076,ndice
case_11,PROSTATE_TASK2,TASK2,DSI,ensemble,0.936736795644793,ndice
case_11,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9271851638869584,ndice
case_11,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.7857797564483529,ndice
case_11,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.5503228256736133,ndice
case_11,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.3439405699075907,ndice
case_23,PROSTATE_TASK2,TASK2,DIR,ensemble,0.8326903629347855,ndice
case_23,PROSTATE_TASK2,TASK2,DSI,ensemble,0.8777452288917028,ndice
case_23,PROSTATE_TASK2,TASK2,DMU,ensemble,0.8123386727687301,ndice
case_23,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.5421865596788196,ndice
case_23,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.2695414587786472,ndice
case_23,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.2701804587620481,ndice
case_29,PROSTATE_TASK2,TASK2,DIR,ensemble,0.9394217530970328,ndice
case_29,PROSTATE_TASK2,TASK2,DSI,ensemble,0.8792328438710824,ndice
case_29,PROSTATE_TASK2,TASK2,DMU,ensemble,0.692503425327175,ndice
case_29,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.5776965265076399,ndice
case_29,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.5250547468755313,ndice
case_29,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.5084417679314889,ndice
case_8,PROSTATE_TASK2,TASK2,DIR,ensemble,0.947544403202407,ndice
case_8,PROSTATE_TASK2,TASK2,DSI,ensemble,0.950823405496826,ndice
case_8,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9518576440253952,ndice
case_8,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.7459713923588873,ndice
case_8,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.5046843802791393,ndice
case_8,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.4202549087147603,ndice
case_15,PROSTATE_TASK2,TASK2,DIR,ensemble,0.941987061483752,ndice
case_15,PROSTATE_TASK2,TASK2,DSI,ensemble,0.9051493108724612,ndice
case_15,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9178857031397905,ndice
case_15,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.7786270447883572,ndice
case_15,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.6045369733864239,ndice
case_15,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.449867005897479,ndice
case_52,PROSTATE_TASK2,TASK2,DIR,ensemble,0.9511789757970724,ndice
case_52,PROSTATE_TASK2,TASK2,DSI,ensemble,0.9219234492148176,ndice
case_52,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9136175887076928,ndice
case_52,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.7720511127507003,ndice
case_52,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.519400263397569,ndice
case_52,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.3806432575978868,ndice
case_21,PROSTATE_TASK2,TASK2,DIR,ensemble,0.9786910075890964,ndice
case_21,PROSTATE_TASK2,TASK2,DSI,ensemble,0.9527514307439108,ndice
case_21,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9157251042804913,ndice
case_21,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.787986794822873,ndice
case_21,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.3828113063405718,ndice
case_21,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.3345214599227223,ndice
case_55,PROSTATE_TASK2,TASK2,DIR,ensemble,0.961435185185074,ndice
case_55,PROSTATE_TASK2,TASK2,DSI,ensemble,0.955403261199717,ndice
case_55,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9489252351908604,ndice
case_55,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.762584704743158,ndice
case_55,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.5489625859848168,ndice
case_55,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.4721751678270455,ndice
case_43,PROSTATE_TASK2,TASK2,DIR,ensemble,0.9599615631003844,ndice
case_43,PROSTATE_TASK2,TASK2,DSI,ensemble,0.9632656135262068,ndice
case_43,PROSTATE_TASK2,TASK2,DMU,ensemble,0.9566102698898676,ndice
case_43,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.7663299663295693,ndice
case_43,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.464400142399017,ndice
case_43,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.4846938775505624,ndice
case_19,PROSTATE_TASK2,TASK2,DIR,ensemble,0.9329325857848424,ndice
case_19,PROSTATE_TASK2,TASK2,DSI,ensemble,0.9594802213870094,ndice
case_19,PROSTATE_TASK2,TASK2,DMU,ensemble,0.968510149917336,ndice
case_19,PROSTATE_TASK2,UNCERTAINTY,DIR,ensemble,0.6877076411956324,ndice
case_19,PROSTATE_TASK2,UNCERTAINTY,DSI,ensemble,0.4383063182265644,ndice
case_19,PROSTATE_TASK2,UNCERTAINTY,DMU,ensemble,0.4097298375033299,ndice
case_29,KNEE,KNEE,DIR,ensemble,0.8633481721288772,ndice
case_29,KNEE,KNEE,DSI,ensemble,0.8894641470348311,ndice
case_29,KNEE,KNEE,DMU,ensemble,0.8716537403041386,ndice
case_29,KNEE,UNCERTAINTY,DIR,ensemble,0.5816168327783353,ndice
case_29,KNEE,UNCERTAINTY,DSI,ensemble,0.3735386370106258,ndice
case_29,KNEE,UNCERTAINTY,DMU,ensemble,0.3783783783772163,ndice
case_45,KNEE,KNEE,DIR,ensemble,0.8907103825116331,ndice
case_45,KNEE,KNEE,DSI,ensemble,0.8697714532107164,ndice
case_45,KNEE,KNEE,DMU,ensemble,0.892402283704672,ndice
case_45,KNEE,UNCERTAINTY,DIR,ensemble,0.2993298585234599,ndice
case_45,KNEE,UNCERTAINTY,DSI,ensemble,0.2346666666651022,ndice
case_45,KNEE,UNCERTAINTY,DMU,ensemble,0.1697247706409042,ndice
case_4,KNEE,KNEE,DIR,ensemble,0.874002418377572,ndice
case_4,KNEE,KNEE,DSI,ensemble,0.8674267829178014,ndice
case_4,KNEE,KNEE,DMU,ensemble,0.866752910735518,ndice
case_4,KNEE,UNCERTAINTY,DIR,ensemble,0.4754098360635228,ndice
case_4,KNEE,UNCERTAINTY,DSI,ensemble,0.4238341968889957,ndice
case_4,KNEE,UNCERTAINTY,DMU,ensemble,0.2879708383943622,ndice
case_36,KNEE,KNEE,DIR,ensemble,0.8014428031590494,ndice
case_36,KNEE,KNEE,DSI,ensemble,0.7372616984389302,ndice
case_36,KNEE,KNEE,DMU,ensemble,0.7502432695414365,ndice
case_36,KNEE,UNCERTAINTY,DIR,ensemble,0.503369005150601,ndice
case_36,KNEE,UNCERTAINTY,DSI,ensemble,0.3355408388508626,ndice
case_36,KNEE,UNCERTAINTY,DMU,ensemble,0.2782764811477636,ndice
case_2,KNEE,KNEE,DIR,ensemble,0.7570060305045867,ndice
case_2,KNEE,KNEE,DSI,ensemble,0.6958377801469376,ndice
case_2,KNEE,KNEE,DMU,ensemble,0.6834112149512751,ndice
case_2,KNEE,UNCERTAINTY,DIR,ensemble,0.563613550814144,ndice
case_2,KNEE,UNCERTAINTY,DSI,ensemble,0.4387755102031861,ndice
case_2,KNEE,UNCERTAINTY,DMU,ensemble,0.2961636828636926,ndice
case_33,KNEE,KNEE,DIR,ensemble,0.7886992348428654,ndice
case_33,KNEE,KNEE,DSI,ensemble,0.7365693556732829,ndice
case_33,KNEE,KNEE,DMU,ensemble,0.8053730471589935,ndice
case_33,KNEE,UNCERTAINTY,DIR,ensemble,0.4534358047006026,ndice
case_33,KNEE,UNCERTAINTY,DSI,ensemble,0.2827781715090666,ndice
case_33,KNEE,UNCERTAINTY,DMU,ensemble,0.3529629629623093,ndice
case_25,KNEE,KNEE,DIR,ensemble,0.7529182879359122,ndice
case_25,KNEE,KNEE,DSI,ensemble,0.7066167290868749,ndice
case_25,KNEE,KNEE,DMU,ensemble,0.8183836589679876,ndice
case_25,KNEE,UNCERTAINTY,DIR,ensemble,0.5008068854209231,ndice
case_25,KNEE,UNCERTAINTY,DSI,ensemble,0.446966188048988,ndice
case_25,KNEE,UNCERTAINTY,DMU,ensemble,0.4837935174055108,ndice
case_18,KNEE,KNEE,DIR,ensemble,0.6417445482841054,ndice
case_18,KNEE,KNEE,DSI,ensemble,0.5038284839184387,ndice
case_18,KNEE,KNEE,DMU,ensemble,0.6179894179872382,ndice
case_18,KNEE,UNCERTAINTY,DIR,ensemble,0.5666903577337913,ndice
case_18,KNEE,UNCERTAINTY,DSI,ensemble,0.3875231297901466,ndice
case_18,KNEE,UNCERTAINTY,DMU,ensemble,0.4719293245925565,ndice
case_16,KNEE,KNEE,DIR,ensemble,0.7011732229075144,ndice
case_16,KNEE,KNEE,DSI,ensemble,0.7164339419940041,ndice
case_16,KNEE,KNEE,DMU,ensemble,0.7849056603731273,ndice
case_16,KNEE,UNCERTAINTY,DIR,ensemble,0.6464592274660771,ndice
case_16,KNEE,UNCERTAINTY,DSI,ensemble,0.5292425695093345,ndice
case_16,KNEE,UNCERTAINTY,DMU,ensemble,0.4832256078778602,ndice
case_35,KNEE,KNEE,DIR,ensemble,0.8368246968011084,ndice
case_35,KNEE,KNEE,DSI,ensemble,0.6793394777252701,ndice
case_35,KNEE,KNEE,DMU,ensemble,0.7763985168454355,ndice
case_35,KNEE,UNCERTAINTY,DIR,ensemble,0.6069235064192995,ndice
case_35,KNEE,UNCERTAINTY,DSI,ensemble,0.3940786115354924,ndice
case_35,KNEE,UNCERTAINTY,DMU,ensemble,0.3146919431269678,ndice
case_39,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.8823818414062273,ndice
case_39,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.8120701513060419,ndice
case_39,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.8081039130783366,ndice
case_39,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7705052344098584,ndice
case_39,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.3903549899525916,ndice
case_39,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.2320185614845599,ndice
case_11,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.8315045843967661,ndice
case_11,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.7723342939471151,ndice
case_11,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.7490854043134236,ndice
case_11,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7300150829553419,ndice
case_11,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.4293825408083226,ndice
case_11,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.3456597898008064,ndice
case_23,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.9130549450541424,ndice
case_23,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.8525779561586503,ndice
case_23,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.8364587224498793,ndice
case_23,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7811764705874361,ndice
case_23,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.372263939925911,ndice
case_23,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.2871954380503072,ndice
case_29,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.8725087924957906,ndice
case_29,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.7981124856513224,ndice
case_29,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.841872465903868,ndice
case_29,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7477070898227578,ndice
case_29,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.4562908496722707,ndice
case_29,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.4822755253651405,ndice
case_8,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.8985104270091391,ndice
case_8,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.8029172320203478,ndice
case_8,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.7979572294912257,ndice
case_8,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7817550218988344,ndice
case_8,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.4939608496449522,ndice
case_8,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.3253562785686331,ndice
case_15,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.8577777777756598,ndice
case_15,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.8321620504323436,ndice
case_15,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.8380769230753115,ndice
case_15,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7497463645574066,ndice
case_15,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.5446768060823558,ndice
case_15,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.3332345093378795,ndice
case_21,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.7753705815249892,ndice
case_21,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.6848713119878065,ndice
case_21,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.6559139784926645,ndice
case_21,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7501037774994809,ndice
case_21,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.5392491467562635,ndice
case_21,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.3247011952180454,ndice
case_19,BRAIN_GROWTH,BRAIN_GROWTH,DIR,ensemble,0.8336956521724027,ndice
case_19,BRAIN_GROWTH,BRAIN_GROWTH,DSI,ensemble,0.8093053735242312,ndice
case_19,BRAIN_GROWTH,BRAIN_GROWTH,DMU,ensemble,0.8353754319810943,ndice
case_19,BRAIN_GROWTH,UNCERTAINTY,DIR,ensemble,0.7090828006530265,ndice
case_19,BRAIN_GROWTH,UNCERTAINTY,DSI,ensemble,0.5740327380941703,ndice
case_19,BRAIN_GROWTH,UNCERTAINTY,DMU,ensemble,0.4887123745809182,ndice
case_218,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_218,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_218,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_218,SIJ,UNCERTAINTY,DIR,ensemble,0.8242424241924701,ndice
case_218,SIJ,UNCERTAINTY,DSI,ensemble,0.1609195402113885,ndice
case_218,SIJ,UNCERTAINTY,DMU,ensemble,0.5714285713775511,ndice
case_131,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_131,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_131,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_131,SIJ,UNCERTAINTY,DIR,ensemble,0.6131386861164686,ndice
case_131,SIJ,UNCERTAINTY,DSI,ensemble,0.4300341296854943,ndice
case_131,SIJ,UNCERTAINTY,DMU,ensemble,0.7240143368916123,ndice
case_190,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_190,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_190,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_190,SIJ,UNCERTAINTY,DIR,ensemble,0.857142857127551,ndice
case_190,SIJ,UNCERTAINTY,DSI,ensemble,0.7374301675840329,ndice
case_190,SIJ,UNCERTAINTY,DMU,ensemble,0.7792207792063224,ndice
case_252,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_252,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_252,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_252,SIJ,UNCERTAINTY,DIR,ensemble,0.7131367292129607,ndice
case_252,SIJ,UNCERTAINTY,DSI,ensemble,0.6836581709042929,ndice
case_252,SIJ,UNCERTAINTY,DMU,ensemble,0.6993243243125115,ndice
case_314,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_314,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_314,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_314,SIJ,UNCERTAINTY,DIR,ensemble,0.80560420314531,ndice
case_314,SIJ,UNCERTAINTY,DSI,ensemble,0.3005272407719661,ndice
case_314,SIJ,UNCERTAINTY,DMU,ensemble,0.4674657534206553,ndice
case_213,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_213,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_213,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_213,SIJ,UNCERTAINTY,DIR,ensemble,0.803960396023684,ndice
case_213,SIJ,UNCERTAINTY,DSI,ensemble,0.8026981450117588,ndice
case_213,SIJ,UNCERTAINTY,DMU,ensemble,0.4297994269217822,ndice
case_188,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_188,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_188,SIJ,SIJ,DMU,ensemble,0.1587301587049634,ndice
case_188,SIJ,UNCERTAINTY,DIR,ensemble,0.6322869955015182,ndice
case_188,SIJ,UNCERTAINTY,DSI,ensemble,0.4336842105171856,ndice
case_188,SIJ,UNCERTAINTY,DMU,ensemble,0.0,ndice
case_307,SIJ,SIJ,DIR,ensemble,0.7602663706950041,ndice
case_307,SIJ,SIJ,DSI,ensemble,0.6522753792260662,ndice
case_307,SIJ,SIJ,DMU,ensemble,0.6842105263120384,ndice
case_307,SIJ,UNCERTAINTY,DIR,ensemble,0.6144578313224539,ndice
case_307,SIJ,UNCERTAINTY,DSI,ensemble,0.2933016250483817,ndice
case_307,SIJ,UNCERTAINTY,DMU,ensemble,0.4048802530483286,ndice
case_103,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_103,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_103,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_103,SIJ,UNCERTAINTY,DIR,ensemble,0.6027397260198911,ndice
case_103,SIJ,UNCERTAINTY,DSI,ensemble,0.1674876847263138,ndice
case_103,SIJ,UNCERTAINTY,DMU,ensemble,0.5568326947566177,ndice
case_345,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_345,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_345,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_345,SIJ,UNCERTAINTY,DIR,ensemble,0.9198606271456494,ndice
case_345,SIJ,UNCERTAINTY,DSI,ensemble,0.8156862744778162,ndice
case_345,SIJ,UNCERTAINTY,DMU,ensemble,0.4108108107886048,ndice
case_189,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_189,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_189,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_189,SIJ,UNCERTAINTY,DIR,ensemble,0.9424657533988364,ndice
case_189,SIJ,UNCERTAINTY,DSI,ensemble,0.6758241758056092,ndice
case_189,SIJ,UNCERTAINTY,DMU,ensemble,0.6666666666435185,ndice
case_55,SIJ,SIJ,DIR,ensemble,0.9501312335833316,ndice
case_55,SIJ,SIJ,DSI,ensemble,0.934959349580827,ndice
case_55,SIJ,SIJ,DMU,ensemble,0.9454545454422668,ndice
case_55,SIJ,UNCERTAINTY,DIR,ensemble,0.267857142833227,ndice
case_55,SIJ,UNCERTAINTY,DSI,ensemble,0.1269841269774082,ndice
case_55,SIJ,UNCERTAINTY,DMU,ensemble,0.0,ndice
case_122,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_122,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_122,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_122,SIJ,UNCERTAINTY,DIR,ensemble,0.0,ndice
case_122,SIJ,UNCERTAINTY,DSI,ensemble,0.0861759425478244,ndice
case_122,SIJ,UNCERTAINTY,DMU,ensemble,0.0,ndice
case_152,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_152,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_152,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_152,SIJ,UNCERTAINTY,DIR,ensemble,0.8421052630945784,ndice
case_152,SIJ,UNCERTAINTY,DSI,ensemble,0.3809523809160998,ndice
case_152,SIJ,UNCERTAINTY,DMU,ensemble,0.4380952380535147,ndice
case_14,SIJ,SIJ,DIR,ensemble,0.6882506527379204,ndice
case_14,SIJ,SIJ,DSI,ensemble,0.8375080282540944,ndice
case_14,SIJ,SIJ,DMU,ensemble,0.713507625268445,ndice
case_14,SIJ,UNCERTAINTY,DIR,ensemble,0.0978835978823031,ndice
case_14,SIJ,UNCERTAINTY,DSI,ensemble,0.0733870967738976,ndice
case_14,SIJ,UNCERTAINTY,DMU,ensemble,0.0578186596579644,ndice
case_244,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_244,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_244,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_244,SIJ,UNCERTAINTY,DIR,ensemble,0.7625899280301226,ndice
case_244,SIJ,UNCERTAINTY,DSI,ensemble,0.8033472803011151,ndice
case_244,SIJ,UNCERTAINTY,DMU,ensemble,0.7912087911653182,ndice
case_175,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_175,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_175,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_175,SIJ,UNCERTAINTY,DIR,ensemble,0.7361963190093718,ndice
case_175,SIJ,UNCERTAINTY,DSI,ensemble,0.4455569461771519,ndice
case_175,SIJ,UNCERTAINTY,DMU,ensemble,0.4602076124487853,ndice
case_89,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_89,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_89,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_89,SIJ,UNCERTAINTY,DIR,ensemble,0.5414091470884869,ndice
case_89,SIJ,UNCERTAINTY,DSI,ensemble,0.3491379310269582,ndice
case_89,SIJ,UNCERTAINTY,DMU,ensemble,0.094999999997625,ndice
case_206,SIJ,SIJ,DIR,ensemble,0.8951841359519778,ndice
case_206,SIJ,SIJ,DSI,ensemble,0.8806818181567988,ndice
case_206,SIJ,SIJ,DMU,ensemble,0.8507462686355536,ndice
case_206,SIJ,UNCERTAINTY,DIR,ensemble,0.5161290322342797,ndice
case_206,SIJ,UNCERTAINTY,DSI,ensemble,0.4391691394528436,ndice
case_206,SIJ,UNCERTAINTY,DMU,ensemble,0.1900452488601789,ndice
case_242,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_242,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_242,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_242,SIJ,UNCERTAINTY,DIR,ensemble,0.6712328766893413,ndice
case_242,SIJ,UNCERTAINTY,DSI,ensemble,0.6715867158423768,ndice
case_242,SIJ,UNCERTAINTY,DMU,ensemble,0.5657370517702893,ndice
case_253,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_253,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_253,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_253,SIJ,UNCERTAINTY,DIR,ensemble,0.7011235954977402,ndice
case_253,SIJ,UNCERTAINTY,DSI,ensemble,0.0823529411748558,ndice
case_253,SIJ,UNCERTAINTY,DMU,ensemble,0.6793349168565399,ndice
case_337,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_337,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_337,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_337,SIJ,UNCERTAINTY,DIR,ensemble,0.8019323671110177,ndice
case_337,SIJ,UNCERTAINTY,DSI,ensemble,0.503144654056406,ndice
case_337,SIJ,UNCERTAINTY,DMU,ensemble,0.4230769230498027,ndice
case_340,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_340,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_340,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_340,SIJ,UNCERTAINTY,DIR,ensemble,0.7826086956359708,ndice
case_340,SIJ,UNCERTAINTY,DSI,ensemble,0.6974169741568742,ndice
case_340,SIJ,UNCERTAINTY,DMU,ensemble,0.6773455377419372,ndice
case_54,SIJ,SIJ,DIR,ensemble,0.541806020048769,ndice
case_54,SIJ,SIJ,DSI,ensemble,0.4539007092037623,ndice
case_54,SIJ,SIJ,DMU,ensemble,0.373134328344286,ndice
case_54,SIJ,UNCERTAINTY,DIR,ensemble,0.720930232544168,ndice
case_54,SIJ,UNCERTAINTY,DSI,ensemble,0.1814254859572046,ndice
case_54,SIJ,UNCERTAINTY,DMU,ensemble,0.2530120481876905,ndice
case_332,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_332,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_332,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_332,SIJ,UNCERTAINTY,DIR,ensemble,0.8331242157988316,ndice
case_332,SIJ,UNCERTAINTY,DSI,ensemble,0.4313280363174651,ndice
case_332,SIJ,UNCERTAINTY,DMU,ensemble,0.5142002989459761,ndice
case_258,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_258,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_258,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_258,SIJ,UNCERTAINTY,DIR,ensemble,0.6482758620540626,ndice
case_258,SIJ,UNCERTAINTY,DSI,ensemble,0.3444444444348765,ndice
case_258,SIJ,UNCERTAINTY,DMU,ensemble,0.6323185011561517,ndice
case_49,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_49,SIJ,SIJ,DSI,ensemble,0.1206896551620095,ndice
case_49,SIJ,SIJ,DMU,ensemble,0.8404255318701901,ndice
case_49,SIJ,UNCERTAINTY,DIR,ensemble,0.0,ndice
case_49,SIJ,UNCERTAINTY,DSI,ensemble,0.0,ndice
case_49,SIJ,UNCERTAINTY,DMU,ensemble,0.0,ndice
case_44,SIJ,SIJ,DIR,ensemble,0.9209039547762456,ndice
case_44,SIJ,SIJ,DSI,ensemble,0.9439999999748266,ndice
case_44,SIJ,SIJ,DMU,ensemble,0.8591885441322389,ndice
case_44,SIJ,UNCERTAINTY,DIR,ensemble,0.6923076922834858,ndice
case_44,SIJ,UNCERTAINTY,DSI,ensemble,0.5868725868499277,ndice
case_44,SIJ,UNCERTAINTY,DMU,ensemble,0.4748858447271741,ndice
case_192,SIJ,SIJ,DIR,ensemble,0.0,ndice
case_192,SIJ,SIJ,DSI,ensemble,0.0,ndice
case_192,SIJ,SIJ,DMU,ensemble,0.0,ndice
case_192,SIJ,UNCERTAINTY,DIR,ensemble,0.8861480075817254,ndice
case_192,SIJ,UNCERTAINTY,DSI,ensemble,0.791707798610151,ndice
case_192,SIJ,UNCERTAINTY,DMU,ensemble,0.4809052333736788,ndice
case_264,SIJ,SIJ,DIR,ensemble,0.0,ndice
